network_address,name
45.94.214.0/23,Hesabgar Pardaz Gharb PJSC
45.94.252.0/24,Sindad Network Technology Ltd.
45.94.253.0/24,Tose'e Vistaye Mohadelat Nadin Company
45.94.254.0/23,Sindad Network Technology Ltd.
45.128.140.0/22,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
45.129.36.0/22,Dade Pardazi Mobinhost Co LTD
45.129.116.0/23,Pasargad Bank PJSC
45.129.118.0/24,Pasargad Bank PJSC
45.129.119.0/24,Pasargad Bank PJSC
45.132.32.0/24,Didehban Net Company PJS
45.132.168.0/22,Asr-e Enteghal-e Dadeha Company (Private J.S.)
45.132.172.0/22,Pardazeshgar Ray Azma Co. Ltd.
45.135.240.0/24,Faraso Samaneh Pasargad Ltd.
45.135.241.0/24,Asre Pardazeshe Ettelaate Amin Institute
45.135.242.0/23,Faraso Samaneh Pasargad Ltd.
45.137.19.0/24,Behsazan Mostamar Keifiat Co.(Pvt.J.S.)
45.138.132.0/22,Hostiran Network
45.139.10.0/23,Pars Parva System LLC
45.140.28.0/22,Laser Company Ltd
45.140.224.0/22,Sefroyek Pardaz Engineering PJSC
45.140.228.0/22,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
45.142.188.0/22,Cooperative Afra ertebatat-e-sabet-e Rasa Co
45.144.16.0/23,Azarakhsh Ava-e Ahvaz Co
45.144.18.0/24,Toloe Rayaneh Loghman Educational and Cultural Co.
45.144.19.0/24,Azarakhsh Ava-e Ahvaz Co
45.144.124.0/22,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
45.147.76.0/22,Gostaresh Pardazesh Dana Negar Co.(PJSC)
45.148.248.0/24,Pooya Parto Qeshm Cooperative Company
45.148.249.0/24,Ayandeh Gostar Bastak Co. (Private Joint Stock)
45.148.250.0/23,Pooya Parto Qeshm Cooperative Company
45.149.76.0/22,Pars Parva System LLC
45.150.88.0/23,Iran Fara Bourse Co. (Public Joint Stock)
45.150.90.0/23,Iran Fara Bourse Co. (Public Joint Stock)
45.150.150.0/24,Sindad Network Technology Ltd.
45.155.192.0/22,Hesabgar Pardaz Gharb PJSC
45.156.180.0/22,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
45.156.184.0/22,Pars Shabakeh Azarakhsh LLC
45.156.192.0/22,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
45.156.196.0/24,Asr-e Enteghal-e Dadeha Company (Private J.S.)
45.156.197.0/24,Asr-e Danesh Afzar Company (Private J.S.)
45.156.198.0/24,Asr-e Danesh Afzar Company (Private J.S.)
45.156.199.0/24,Asr-e Enteghal-e Dadeha Company (Private J.S.)
45.156.200.0/22,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
45.157.100.0/23,wilhelm.tel GmbH
45.157.102.0/25,wilhelm.tel GmbH
45.157.102.128/27,wilhelm.tel GmbH
45.157.102.160/28,wilhelm.tel GmbH
45.157.102.176/29,wilhelm.tel GmbH
45.157.102.192/26,wilhelm.tel GmbH
45.157.103.16/29,wilhelm.tel GmbH
45.157.103.32/27,wilhelm.tel GmbH
45.157.103.64/28,wilhelm.tel GmbH
45.157.103.96/27,wilhelm.tel GmbH
45.157.103.128/27,wilhelm.tel GmbH
45.157.103.176/28,wilhelm.tel GmbH
45.157.103.192/27,wilhelm.tel GmbH
45.157.103.236/30,wilhelm.tel GmbH
45.157.103.240/28,wilhelm.tel GmbH
45.157.244.0/23,Fars News Agency Cultural Arts Institute
45.157.246.0/24,Fars News Agency Cultural Arts Institute
45.157.247.0/24,Fars News Agency Cultural Arts Institute
45.158.120.0/23,University of Isfahan
45.158.122.0/24,University of Isfahan
45.158.123.0/24,University of Isfahan
45.159.112.0/23,Green Web Samaneh Novin PJSC
45.159.114.0/24,Green Web Samaneh Novin PJSC
45.159.115.0/24,Green Web Samaneh Novin PJSC
45.159.148.0/24,Asiatech Data Transmission company
45.159.149.0/24,Pars Parva System LLC
45.159.150.0/24,Pars Parva System LLC
45.159.151.0/24,Fannavari Etelaate Samane Kavoshgar Ide Ltd.
45.159.196.0/22,Sindad Network Technology Ltd.
46.4.117.160/29,Hetzner Online GmbH
46.4.129.36/31,Hetzner Online GmbH
46.4.162.32/28,Hetzner Online GmbH
46.4.162.64/27,Hetzner Online GmbH
46.4.222.0/27,Hetzner Online GmbH
46.4.222.64/27,Hetzner Online GmbH
46.4.222.120/29,Hetzner Online GmbH
46.4.235.0/29,Hetzner Online GmbH
46.4.235.24/29,Hetzner Online GmbH
46.4.235.48/29,Hetzner Online GmbH
46.4.235.64/28,Hetzner Online GmbH
46.4.235.112/28,Hetzner Online GmbH
46.4.242.160/27,Hetzner Online GmbH
46.18.248.0/21,Karafarin Bank Plc.
46.21.80.0/21,ANDISHE SABZ KHAZAR CO. P.J.S.
46.21.88.0/23,ANDISHE SABZ KHAZAR CO. P.J.S.
46.21.90.0/23,Laser Company Ltd
46.21.92.0/22,ANDISHE SABZ KHAZAR CO. P.J.S.
46.28.72.0/22,Sefroyek Pardaz Engineering PJSC
46.28.76.0/23,Sefroyek Pardaz Engineering PJSC
46.28.78.0/24,Tam Iran Khodro Company
46.28.79.0/24,Sefroyek Pardaz Engineering PJSC
46.32.0.0/22,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
46.32.4.0/24,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
46.32.5.0/24,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
46.32.6.0/23,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
46.32.8.0/24,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
46.32.9.0/24,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
46.32.10.0/23,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
46.32.12.0/23,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
46.32.14.0/24,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
46.32.15.0/24,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
46.32.16.0/20,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
46.34.96.0/21,Mellat Insurance Public Joint Stock Company
46.34.104.0/21,Mellat Insurance Public Joint Stock Company
46.34.112.0/20,Mellat Insurance Public Joint Stock Company
46.34.160.0/22,Cooperative Afra ertebatat-e-sabet-e Rasa Co
46.34.164.0/22,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
46.34.168.0/21,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
46.34.176.0/23,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
46.34.178.0/23,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
46.34.180.0/22,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
46.34.184.0/21,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
46.36.96.0/24,"""Pirooz Leen"" LLC"
46.36.97.0/24,Farzanegan Pars Communications Company PJS
46.36.98.0/24,Rahpoyan Pardazesh Gostar SAHRA (P.J.S)
46.36.99.0/24,Amn Gostare Hasin Co
46.36.100.0/24,Pars Abr Toseeh Ertebatat Company
46.36.101.0/24,Mehrdad Roshanaei
46.36.102.0/24,Pars Abr Toseeh Ertebatat Company
46.36.103.0/24,"""Pirooz Leen"" LLC"
46.36.104.0/23,"""Pirooz Leen"" LLC"
46.36.106.0/24,Farzanegan Pars Communications Company PJS
46.36.107.0/24,"""Pirooz Leen"" LLC"
46.36.108.0/23,"""Pirooz Leen"" LLC"
46.36.110.0/24,"""Pirooz Leen"" LLC"
46.36.111.0/24,Sarmayeh & Danesh Brokerage Co.
46.38.129.0/24,Institute for Research in Fundamental Sciences
46.38.131.0/24,Institute for Research in Fundamental Sciences
46.38.132.0/22,Farhang Azma Communications Company LTD
46.38.136.0/22,Farhang Azma Communications Company LTD
46.38.140.0/24,Farhang Azma Communications Company LTD
46.38.142.0/23,Farhang Azma Communications Company LTD
46.38.144.0/21,Farhang Azma Communications Company LTD
46.38.154.0/24,Farhang Azma Communications Company LTD
46.38.158.0/24,JAHAN NIK PENDAR CO.
46.38.159.0/24,Iranian Electronic Counter Anzali Free Zone(Private Joint Stock Company)
46.41.192.0/18,Parsan Lin Co. PJS
46.51.0.0/19,Mobile Communication Company of Iran PLC
46.51.32.0/22,Mobile Communication Company of Iran PLC
46.51.36.0/24,Mobile Communication Company of Iran PLC
46.51.37.0/24,Mobile Communication Company of Iran PLC
46.51.38.0/23,Mobile Communication Company of Iran PLC
46.51.40.0/21,Mobile Communication Company of Iran PLC
46.51.48.0/20,Mobile Communication Company of Iran PLC
46.51.64.0/18,Mobile Communication Company of Iran PLC
46.100.0.0/22,Iran Telecommunication Company PJS
46.100.4.0/24,Telecommunication Company of Tehran
46.100.5.0/24,Iran Telecommunication Company PJS
46.100.6.0/23,Iran Telecommunication Company PJS
46.100.8.0/21,Iran Telecommunication Company PJS
46.100.16.0/20,Iran Telecommunication Company PJS
46.100.32.0/19,Iran Telecommunication Company PJS
46.100.64.0/19,Iran Telecommunication Company PJS
46.100.96.0/21,Iran Telecommunication Company PJS
46.100.104.0/22,Iran Telecommunication Company PJS
46.100.108.0/22,Telecommunication Company of Khorasan Razavi
46.100.112.0/20,Iran Telecommunication Company PJS
46.100.128.0/21,Iran Telecommunication Company PJS
46.100.136.0/22,Iran Telecommunication Company PJS
46.100.140.0/24,Iran Telecommunication Company PJS
46.100.141.0/24,Telecommunication Company of Khorasan Razavi
46.100.142.0/23,Iran Telecommunication Company PJS
46.100.144.0/20,Iran Telecommunication Company PJS
46.100.160.0/19,Iran Telecommunication Company PJS
46.100.192.0/19,Iran Telecommunication Company PJS
46.100.224.0/20,Iran Telecommunication Company PJS
46.100.240.0/21,Iran Telecommunication Company PJS
46.100.248.0/22,Iran Telecommunication Company PJS
46.100.252.0/23,Iran Telecommunication Company PJS
46.100.254.0/23,Iran Telecommunication Company PJS
46.102.120.0/21,Iran Telecommunication Company PJS
46.102.128.0/20,Afranet
46.102.184.0/22,Iran Telecommunication Company PJS
46.143.0.0/17,Asiatech Data Transmission company
46.143.212.0/22,"MIHAN COMMUNICATION SYSTEMS CO.,LTD"
46.143.244.0/22,"MIHAN COMMUNICATION SYSTEMS CO.,LTD"
46.143.248.0/22,"MIHAN COMMUNICATION SYSTEMS CO.,LTD"
46.148.32.0/23,Part Payam Paya LLC
46.148.34.0/24,Part Payam Paya LLC
46.148.35.0/24,Pooya Parto Qeshm Cooperative Company
46.148.36.0/24,Pooya Parto Qeshm Cooperative Company
46.148.37.0/24,Part Payam Paya LLC
46.148.38.0/24,Part Payam Paya LLC
46.148.39.0/24,Sindad Network Technology Ltd.
46.148.40.0/23,Part Payam Paya LLC
46.148.42.0/24,Part Payam Paya LLC
46.148.43.0/24,Part Payam Paya LLC
46.148.44.0/24,Part Payam Paya LLC
46.148.45.0/24,Pooya Parto Qeshm Cooperative Company
46.148.46.0/25,Msarat Al-heat IQ company for communication and Technologies Ltd
46.148.46.128/31,Msarat Al-heat IQ company for communication and Technologies Ltd
46.148.46.130/32,Msarat Al-heat IQ company for communication and Technologies Ltd
46.148.46.132/30,Msarat Al-heat IQ company for communication and Technologies Ltd
46.148.46.136/29,Msarat Al-heat IQ company for communication and Technologies Ltd
46.148.46.144/28,Msarat Al-heat IQ company for communication and Technologies Ltd
46.148.46.160/27,Msarat Al-heat IQ company for communication and Technologies Ltd
46.148.46.192/26,Msarat Al-heat IQ company for communication and Technologies Ltd
46.148.47.0/24,Part Payam Paya LLC
46.164.64.0/18,Mobile Communication Company of Iran PLC
46.167.128.0/19,Parsan Lin Co. PJS
46.182.32.0/23,Iran Telecommunication Company PJS
46.182.34.0/24,Iran Telecommunication Company PJS
46.182.36.0/22,Iran Telecommunication Company PJS
46.209.0.0/19,Respina Networks & Beyond PJSC
46.209.32.0/21,Shiraz University
46.209.40.0/21,Respina Networks & Beyond PJSC
46.209.48.0/22,Respina Networks & Beyond PJSC
46.209.52.0/23,Respina Networks & Beyond PJSC
46.209.54.0/23,Pardazeshgar Ray Azma Co. Ltd.
46.209.56.0/21,Respina Networks & Beyond PJSC
46.209.64.0/18,Respina Networks & Beyond PJSC
46.209.128.0/19,Respina Networks & Beyond PJSC
46.209.160.0/24,Respina Networks & Beyond PJSC
46.209.161.0/25,Respina Networks & Beyond PJSC
46.209.161.128/26,Respina Networks & Beyond PJSC
46.209.161.192/28,Respina Networks & Beyond PJSC
46.209.161.208/29,Respina Networks & Beyond PJSC
46.209.161.217/32,Respina Networks & Beyond PJSC
46.209.161.218/31,Respina Networks & Beyond PJSC
46.209.161.220/30,Respina Networks & Beyond PJSC
46.209.161.224/27,Respina Networks & Beyond PJSC
46.209.162.0/23,Respina Networks & Beyond PJSC
46.209.164.0/22,Respina Networks & Beyond PJSC
46.209.168.0/21,Shiraz University
46.209.176.0/23,Respina Networks & Beyond PJSC
46.209.178.0/23,Pardazeshgar Ray Azma Co. Ltd.
46.209.180.0/22,Respina Networks & Beyond PJSC
46.209.184.0/21,Respina Networks & Beyond PJSC
46.209.192.0/19,Respina Networks & Beyond PJSC
46.209.224.0/20,Respina Networks & Beyond PJSC
46.209.240.0/22,Respina Networks & Beyond PJSC
46.209.244.9/32,Respina Networks & Beyond PJSC
46.209.244.17/32,Respina Networks & Beyond PJSC
46.209.244.128/25,Respina Networks & Beyond PJSC
46.209.245.0/24,Respina Networks & Beyond PJSC
46.209.246.0/23,Respina Networks & Beyond PJSC
46.209.248.0/23,Pooya Parto Qeshm Cooperative Company
46.209.250.0/23,Respina Networks & Beyond PJSC
46.209.252.0/23,Respina Networks & Beyond PJSC
46.209.254.0/24,Respina Networks & Beyond PJSC
46.209.255.0/26,Respina Networks & Beyond PJSC
46.209.255.64/27,Respina Networks & Beyond PJSC
46.209.255.96/32,Respina Networks & Beyond PJSC
46.209.255.98/31,Respina Networks & Beyond PJSC
46.209.255.100/30,Respina Networks & Beyond PJSC
46.209.255.104/29,Respina Networks & Beyond PJSC
46.209.255.112/28,Respina Networks & Beyond PJSC
46.209.255.128/25,Respina Networks & Beyond PJSC
46.224.0.0/24,GOLD IP L.L.C-FZ
46.224.1.0/24,Dadeh Gostar Asr Novin P.J.S. Co.
46.224.2.0/23,GOLD IP L.L.C-FZ
46.224.4.0/22,GOLD IP L.L.C-FZ
46.224.8.0/21,GOLD IP L.L.C-FZ
46.224.16.0/20,GOLD IP L.L.C-FZ
46.224.32.0/19,GOLD IP L.L.C-FZ
46.224.64.0/19,Parsan Lin Co. PJS
46.224.96.0/19,GOLD IP L.L.C-FZ
46.224.128.0/17,GOLD IP L.L.C-FZ
46.225.0.0/17,GOLD IP L.L.C-FZ
46.225.128.0/21,GOLD IP L.L.C-FZ
46.225.136.0/23,GOLD IP L.L.C-FZ
46.225.138.0/29,GOLD IP L.L.C-FZ
46.225.138.8/31,GOLD IP L.L.C-FZ
46.225.138.10/32,GOLD IP L.L.C-FZ
46.225.138.12/30,GOLD IP L.L.C-FZ
46.225.138.16/28,GOLD IP L.L.C-FZ
46.225.138.32/27,GOLD IP L.L.C-FZ
46.225.138.64/26,GOLD IP L.L.C-FZ
46.225.138.128/27,GOLD IP L.L.C-FZ
46.225.138.160/28,GOLD IP L.L.C-FZ
46.225.138.176/32,GOLD IP L.L.C-FZ
46.225.138.178/31,GOLD IP L.L.C-FZ
46.225.138.180/30,GOLD IP L.L.C-FZ
46.225.138.184/29,GOLD IP L.L.C-FZ
46.225.138.192/26,GOLD IP L.L.C-FZ
46.225.139.0/24,GOLD IP L.L.C-FZ
46.225.140.0/22,GOLD IP L.L.C-FZ
46.225.144.0/20,GOLD IP L.L.C-FZ
46.225.160.0/19,GOLD IP L.L.C-FZ
46.225.192.0/19,GOLD IP L.L.C-FZ
46.225.224.0/21,Dadeh Gostar Asr Novin P.J.S. Co.
46.225.232.0/22,Dadeh Gostar Asr Novin P.J.S. Co.
46.225.236.0/23,Dadeh Gostar Asr Novin P.J.S. Co.
46.225.238.0/27,Dadeh Gostar Asr Novin P.J.S. Co.
46.225.238.32/30,Dadeh Gostar Asr Novin P.J.S. Co.
46.225.238.36/31,Dadeh Gostar Asr Novin P.J.S. Co.
46.225.238.39/32,Dadeh Gostar Asr Novin P.J.S. Co.
46.225.238.40/29,Dadeh Gostar Asr Novin P.J.S. Co.
46.225.238.48/28,Dadeh Gostar Asr Novin P.J.S. Co.
46.225.238.64/26,Dadeh Gostar Asr Novin P.J.S. Co.
46.225.238.128/25,Dadeh Gostar Asr Novin P.J.S. Co.
46.225.239.0/24,Dadeh Gostar Asr Novin P.J.S. Co.
46.225.240.0/20,Dadeh Gostar Asr Novin P.J.S. Co.
46.235.76.0/24,Iran Telecommunication Company PJS
46.245.0.0/18,Hamara System Tabriz Engineering Company
46.245.64.0/18,Asiatech Data Transmission company
46.248.32.0/19,Iran Telecommunication Company PJS
46.249.96.0/24,Tose Masiryabi Shabake Aria PJSC
46.249.120.0/21,Didehban Net Company PJS
46.251.224.0/24,Parsan Lin Co. PJS
46.251.226.0/24,Parsan Lin Co. PJS
46.251.237.0/24,Parsan Lin Co. PJS
46.255.216.0/21,United Nations High Commissioner for Refugees
49.12.49.16/28,Hetzner Online GmbH
49.12.49.32/28,Hetzner Online GmbH
49.12.49.48/29,Hetzner Online GmbH
49.12.49.72/29,Hetzner Online GmbH
49.12.49.80/28,Hetzner Online GmbH
49.12.49.96/28,Hetzner Online GmbH
49.12.49.112/29,Hetzner Online GmbH
49.12.51.144/29,Hetzner Online GmbH
49.12.51.160/29,Hetzner Online GmbH
49.12.51.176/28,Hetzner Online GmbH
49.12.51.224/27,Hetzner Online GmbH
50.7.62.10/31,Cogent Communications
57.88.80.0/20,
62.3.14.0/24,Patron Technology Persia Ltd
62.3.41.0/24,Pars Parva System LLC
62.3.42.0/24,Green Web Samaneh Novin PJSC
62.32.49.128/26,Globecomm Europe B.V.
62.32.49.192/27,Globecomm Europe B.V.
62.32.49.224/29,Globecomm Europe B.V.
62.32.49.240/28,Globecomm Europe B.V.
62.32.50.0/24,Globecomm Europe B.V.
62.32.53.64/26,Globecomm Europe B.V.
62.32.53.168/29,Globecomm Europe B.V.
62.32.53.224/28,Globecomm Europe B.V.
62.32.61.96/27,Globecomm Europe B.V.
62.32.61.224/27,Globecomm Europe B.V.
62.32.63.128/26,Globecomm Europe B.V.
62.60.128.0/21,Hostiran Network
62.60.136.0/23,Iranian Research Organization for Science & Technology
62.60.138.0/24,Mizban Dadeh Iranian Co. (Ltd)
62.60.139.0/24,Iranian Research Organization for Science & Technology
62.60.140.0/24,Iranian Research Organization for Science & Technology
62.60.141.0/24,Abr Baran Information Technologists LLC
62.60.142.0/24,Iranian Research Organization for Science & Technology
62.60.143.0/24,Parsway Shomal Company Ltd
62.60.144.0/24,Mizban Dadeh Iranian Co. (Ltd)
62.60.145.0/24,Iranian Research Organization for Science & Technology
62.60.146.0/24,Enteghal Dadeh Mahan Co. PJSC
62.60.147.0/24,Mizban Dadeh Iranian Co. (Ltd)
62.60.152.0/21,Iranian Research Organization for Science & Technology
62.60.160.0/23,Mizban Dadeh Iranian Co. (Ltd)
62.60.162.0/24,Asre Pardazeshe Ettelaate Amin Institute
62.60.163.0/24,Iranian Research Organization for Science & Technology
62.60.164.0/23,Hostiran Network
62.60.166.2/32,Hostiran Network
62.60.166.10/32,Hostiran Network
62.60.167.0/24,Hostiran Network
62.60.168.0/22,Iranian Research Organization for Science & Technology
62.60.172.0/22,Laser Company Ltd
62.60.176.0/22,Laser Company Ltd
62.60.180.0/22,
62.60.184.0/22,Iranian Research Organization for Science & Technology
62.60.196.0/22,
62.60.200.0/23,Hostiran Network
62.60.202.0/24,Hostiran Network
62.60.203.0/24,NOAVARAN SHABAKEH SABZ MEHREGAN (Ltd.)
62.60.204.0/22,Hostiran Network
62.60.208.0/21,Hostiran Network
62.60.216.0/21,Iranian Research Organization for Science & Technology
62.102.128.0/20,Mobin Net Communication Company (Private Joint Stock)
62.106.95.0/24,Pars Parva System LLC
62.193.0.0/23,DP IRAN PLC
62.193.2.0/24,DP IRAN PLC
62.193.3.0/24,DP IRAN PLC
62.193.4.0/22,DP IRAN PLC
62.193.8.0/22,DP IRAN PLC
62.193.12.0/23,DP IRAN PLC
62.193.14.0/23,DP IRAN PLC
62.193.16.0/24,DP IRAN PLC
62.193.17.0/25,DP IRAN PLC
62.193.17.128/26,DP IRAN PLC
62.193.17.192/27,DP IRAN PLC
62.193.17.224/28,DP IRAN PLC
62.193.17.240/30,DP IRAN PLC
62.193.17.244/31,DP IRAN PLC
62.193.17.247/32,DP IRAN PLC
62.193.17.248/29,DP IRAN PLC
62.193.18.0/24,DP IRAN PLC
62.193.19.0/24,DP IRAN PLC
62.193.20.0/24,DP IRAN PLC
62.193.21.0/24,DP IRAN PLC
62.193.22.0/23,DP IRAN PLC
62.193.24.0/21,DP IRAN PLC
62.204.61.0/24,Saba Abr Mizban LLC
62.220.96.0/21,Soroush Rasanheh Company Ltd
62.220.104.0/22,Soroush Rasanheh Company Ltd
62.220.108.0/22,Soroush Rasanheh Company Ltd
62.220.112.0/21,Respina Networks & Beyond PJSC
62.220.120.0/22,Soroush Rasanheh Company Ltd
62.220.124.0/23,Soroush Rasanheh Company Ltd
62.220.126.0/24,Dade Pardazi Mobinhost Co LTD
62.220.127.0/24,Dade Pardazi Mobinhost Co LTD
63.168.169.88/31,Sprint
63.168.169.206/32,Sprint
63.168.169.242/32,Sprint
63.243.185.0/24,TATA COMMUNICATIONS (AMERICA) INC
65.21.11.224/27,Hetzner Online GmbH
65.21.13.64/27,Hetzner Online GmbH
65.21.23.192/26,Hetzner Online GmbH
65.21.64.160/27,Hetzner Online GmbH
65.21.64.240/29,Hetzner Online GmbH
65.21.87.16/28,Hetzner Online GmbH
65.21.166.88/29,Hetzner Online GmbH
65.21.166.96/27,Hetzner Online GmbH
65.21.166.128/26,Hetzner Online GmbH
65.21.219.56/29,Hetzner Online GmbH
65.21.219.160/27,Hetzner Online GmbH
65.21.219.192/27,Hetzner Online GmbH
65.21.223.128/28,Hetzner Online GmbH
65.21.223.160/27,Hetzner Online GmbH
65.21.223.208/28,Hetzner Online GmbH
65.21.223.224/27,Hetzner Online GmbH
66.79.96.0/19,Iran Telecommunication Company PJS
69.194.64.0/18,Mobile Communication Company of Iran PLC
70.38.61.160/29,iWeb Technologies Inc.
77.36.128.0/17,IRIB (Islamic Republic of Iran Broadcasting)
77.72.80.0/24,Saba Abr Mizban LLC
77.77.64.0/23,Dadeh Gostar Asr Novin P.J.S. Co.
77.77.66.128/25,Dadeh Gostar Asr Novin P.J.S. Co.
77.77.67.0/24,Dadeh Gostar Asr Novin P.J.S. Co.
77.77.68.0/22,Dadeh Gostar Asr Novin P.J.S. Co.
77.77.72.0/22,Dadeh Gostar Asr Novin P.J.S. Co.
77.77.76.0/23,Dadeh Gostar Asr Novin P.J.S. Co.
77.77.78.0/25,Dadeh Gostar Asr Novin P.J.S. Co.
77.77.78.128/26,Dadeh Gostar Asr Novin P.J.S. Co.
77.77.78.192/27,Dadeh Gostar Asr Novin P.J.S. Co.
77.77.78.240/28,Dadeh Gostar Asr Novin P.J.S. Co.
77.77.79.0/26,Dadeh Gostar Asr Novin P.J.S. Co.
77.77.79.64/27,Dadeh Gostar Asr Novin P.J.S. Co.
77.77.79.128/25,Dadeh Gostar Asr Novin P.J.S. Co.
77.77.80.0/21,Dadeh Gostar Asr Novin P.J.S. Co.
77.77.89.0/24,Dadeh Gostar Asr Novin P.J.S. Co.
77.77.90.0/23,Dadeh Gostar Asr Novin P.J.S. Co.
77.77.92.0/22,Dadeh Gostar Asr Novin P.J.S. Co.
77.77.96.0/19,Dadeh Gostar Asr Novin P.J.S. Co.
77.81.32.0/20,Iran Telecommunication Company PJS
77.81.76.0/24,Shabakeh Gostar Dorna Cooperative Co.
77.81.78.0/24,Shabakeh Gostar Dorna Cooperative Co.
77.81.82.0/23,Shabakeh Gostar Dorna Cooperative Co.
77.81.128.0/21,Iran Telecommunication Company PJS
77.81.144.0/20,Iran Telecommunication Company PJS
77.81.192.0/19,"""Rightel Communication Service Company PJS"""
77.104.64.0/22,Respina Networks & Beyond PJSC
77.104.68.0/23,Respina Networks & Beyond PJSC
77.104.70.0/24,Respina Networks & Beyond PJSC
77.104.71.0/24,Respina Networks & Beyond PJSC
77.104.72.0/23,Respina Networks & Beyond PJSC
77.104.74.0/23,Respina Networks & Beyond PJSC
77.104.76.0/22,Respina Networks & Beyond PJSC
77.104.80.0/20,Respina Networks & Beyond PJSC
77.104.96.0/20,Respina Networks & Beyond PJSC
77.104.112.0/21,Respina Networks & Beyond PJSC
77.104.120.0/22,Respina Networks & Beyond PJSC
77.104.124.0/24,Pars Tamin Navid Company (Private Joint-Stock)
77.104.125.0/24,Respina Networks & Beyond PJSC
77.104.126.0/23,Respina Networks & Beyond PJSC
77.237.64.0/23,Respina Networks & Beyond PJSC
77.237.66.0/23,Rasaneh Avabarid Private Joint Stock Company
77.237.68.0/22,Respina Networks & Beyond PJSC
77.237.72.0/24,Respina Networks & Beyond PJSC
77.237.73.0/24,Toesegaran Shabakeh Arseh Novin Ltd
77.237.74.0/23,Respina Networks & Beyond PJSC
77.237.76.0/22,Respina Networks & Beyond PJSC
77.237.80.0/22,Respina Networks & Beyond PJSC
77.237.84.0/24,Respina Networks & Beyond PJSC
77.237.85.0/24,Respina Networks & Beyond PJSC
77.237.86.0/24,Respina Networks & Beyond PJSC
